video_id,url,typ,publiceringsdatum,langd_sek,antal_bilder,visningar,likes,kommentarer,delningar,sparade,engagement_rate,rackvidd,caption,caption_langd,antal_hashtags,hashtags,musik,musik_original,is_ad,nedladdad,thumbnail,langd_verifierad,upplosning,bildformat,transkript,hook_text,hook_typ,format,kategori,tema,text_i_bild,grafik_beskrivning,personer_i_bild,medverkande,cta,har_cta,alkohol_i_bild,alkohol_marke,alkohol_omnamns_verbalt,alkohol_kontext,save_rate,share_rate,likes_per_view,budskapston,budskap_teman,har_hook,kategori_reclassad,hogtid,taxonomi_reclassad
7227106331960888603,https://www.tiktok.com/@iqinitiativet/video/7227106331960888603,video,2023-04-28,26,,1,0,0,0,0,0.0,,Nu kan du spela mot Fabian Penje i Sveriges första dramaserie på TikTok. Duetta hans castingvideo inne på vårt konto med din provfilmning för chansen att få den sista rollen.  Du måste vara minst 18 år. Villkor hittar du på iq.se/ruset,235,0,,original sound,ja,True,ja,thumbnails/7227106331960888603.jpg,26.040000,576x1024,staende,"Hej, jag heter Fabian Penje och jag ska vara med i en dramaserie här på TikTok i höst. Jag ska spela mot Vilma Lidén och Sabina Dumba. Och just nu letar vi efter den sista rollen. Och du har chansen att få den. Gå in på IQs TikTok-konto och duetta någon av castingvideorna som ligger här i filet. Gå in på iq.se om du vill ha mer information. Så ses vi och så kör vi.","Hej, jag heter Fabian Penje och jag ska vara med i en dramaserie här på TikTok i höst.",pastaende,talking head,övrigt,Casting till dramaserie på TikTok (IQ),"[""Vill du bli skådis?"", ""Nu har du chansen."", ""Hej jag heter Fabian Penje"", ""och jag ska vara med i en dramaserie här på TikTok i höst."", ""Jag ska spela mot Wilma Lidén och Sabina Ddumba."", ""Och just nu letar vi efter den sista rollen."", ""Och du har chansen att få den."", ""OBS! Du måste vara minst 18 år."", ""Gå in på IQs TikTok-konto och duetta någon av castingvideorna"", ""Gå in på iq.se om du vill ha mer information.""]","Enkel talking-head-video mot en ljus gardinbakgrund, personen sitter vid ett träbord. Vit text i olika storlekar visas som overlay i bild, dels en rubrik högst upp, dels undertexter som följer talet. En liten varningstext (OBS! Du måste vara minst 18 år.) visas i övre vänstra hörnet under en del av klippet.","En ung man (Fabian Penje) med rött lockigt hår, klädd i svart stickad tröja, sitter och pratar rakt in i kameran.",en_person,"[""Gå in på IQs TikTok-konto och duetta någon av castingvideorna"", ""Gå in på iq.se om du vill ha mer information"", ""Duetta hans castingvideo inne på vårt konto med din provfilmning för chansen att få den sista rollen"", ""iq.se/ruset""]",ja,nej,[],nej,ingen,0.0,0.0,0.0,lattsamt,[],ja,ja,,ja
7221618621146025242,https://www.tiktok.com/@iqinitiativet/video/7221618621146025242,video,2023-04-13,16,,2100000,1348,15,111,15,0.0007,,"Uteserveringarna är öppna, våren är här & solen är på gång 🤞. Svenskarnas livsslust är tillbaka och uteserveringarna fylls av folk. Lätt hänt att det blir fler glas än planerat, vi har tipsen på hur du får ett lagom rus i vårljus. Länk i bio ☝🏻 #uteservering #premiär #sol ",273,3,uteservering premiär sol,originalljud,ja,True,ja,thumbnails/7221618621146025242.jpg,16.533333,1080x1920,staende,Välkomna tillbaka! Välkomna tillbaka!,Välkomna tillbaka!,humor,talking head,dramatiserat,Uteserveringspremiär trots kallt väder,"[""Dag 1:"", ""Dag 2:"", ""Dag 3:""]","Kort komisk sketch där en man i vinröd jacka gång på gång slänger upp en ytterdörr och skriker glatt mot kameran, med text som räknar upp 'Dag 1:', 'Dag 2:' och 'Dag 3:' för varje gång. Mellan dessa klipp visas han sittande ensam vid ett bord på en snötäckt uteservering, insvept i en filt, med ett glas rödvin framför sig medan det snöar och han fryser och andas i händerna. Snabba klipp och kontrast mellan glädjen vid dörren och det kalla, olustiga uteserveringsscenariot skapar humor.","En ung man syns i alla bilder, både vid dörren och vid uteserveringsbordet.",en_person,"[""Länk i bio""]",ja,ja,[],nej,neutralt,7e-06,5.3e-05,0.000642,blandat,"[""minska_eller_avsta"", ""fakta_upplysning""]",ja,ja,,ja
7218850819418983685,https://www.tiktok.com/@iqinitiativet/video/7218850819418983685,video,2023-04-06,60,,2000000,4052,85,498,102,0.0024,,Varför mår man illa när man är bakis? 🥴 @Dr. Tracy  reder ut vad som händer i kroppen när vi får i oss för mycket alkohol.  #bakis #doktor #illamående #fact ,157,4,bakis doktor illamående fact,originalljud,ja,True,ja,thumbnails/7218850819418983685.jpg,60.040000,1080x1920,staende,"Varför mår man illa när man är b****gis? Man vet faktiskt inte helt exakt, men mycket tyder på att det har med levern att göra. Inte att levern är skurken i det hela. Om något är ju levern faktiskt ett av de viktigaste organen vår kropp har. Utan mer a**hålens påverkan på levern. Du ser, när vi dricker a**hål, eller etanol som det faktiskt är, så är det vår levers jobb att bryta ner den så att det inte samlas i vår kropp och skadar våra andra organ. Men dricker vi större mängder så kommer vår lever inte hänga med eller till och med kanske bli trött. Och det här gör att vissa biprodukter inte kan brytas ner till sin slutgiltiga form. Och det är de här biprodukterna som är kopplade till just illamående. Men även huvudvärk, rådnad och obehagskänsla. Fun fact! Visste ni att det finns en gen som gör det svårt för levern att bryta ner a**hål? Dessa människor blir ofta väldigt snabbt röda i huden när de dricker och det kallas för a**hål flush reaction. Så blir ni röda i samband med att ni dricker så kan det vara ett ganska gott tecken på att det är dags att börja dricka vatten. Tack till elever och personer som hjälpte med videon!","Varför mår man illa när man är b****gis? Man vet faktiskt inte helt exakt, men mycket tyder på att det har med levern att göra.",fraga,talking head,fakta,Bakfylla och alkohols påverkan på levern,"[""Varför mår man illa när man är b4kis?"", ""Man vet faktiskt inte helt exakt men"", ""Fun fact visste ni att det finns en gen"", ""IQ"", ""Var rädd om dig.""]",Talking head-video filmad i hemmiljö (hall/lägenhet) med kvinna som pratar rakt in i kameran. Vita textrader med fakta om alkohol läggs över bilden i takt med talet. Videon avslutas med svart skärm med IQ:s orange logotyp (flaska i bokstaven Q) och texten 'Var rädd om dig.',"En kvinna i mörk t-shirt med IQ-logga, pratar direkt till kameran genom hela klippet.",en_person,[],nej,nej,[],nej,ingen,5.1e-05,0.000249,0.002026,budskap,"[""effekter_av_alkohol"", ""fakta_upplysning""]",ja,ja,,ja
7216665186969586949,https://www.tiktok.com/@iqinitiativet/video/7216665186969586949,video,2023-03-31,16,,1900000,1019,7,86,17,0.0006,,Har du någon gång vaknat upp utan att minnas vad som hände igår? Då är du inte ensam. Visste du att du kan testa dina vanor på alkoholprofilen.se  #minneslucka #fördig #fyp ,173,3,minneslucka fördig fyp,originalljud,ja,True,ja,thumbnails/7216665186969586949.jpg,16.133333,1080x1920,staende,"Och som ni vet så har fagbranschen bytt bort hela Sverige, så det är helt stöd vilket lät till uppdrag. Nej! Nej!","Och som ni vet så har fagbranschen bytt bort hela Sverige, så det är helt stöd vilket lät till uppdrag.",fraga,talking head,dramatiserat,Minnesluckor och konsekvenser av att dricka för mycket alkohol,"[""NA (kritteckning på vägg)"", ""GUINNESS WORLD RECORDS 2023"", ""RØDE"", ""Och som ni vet har Fabian supit bort""]","Snabb, humoristisk klippning mellan en talking-head-video av en ung man som pratar upprört till kameran och kortare absurda B-roll-inslag: vinglas och champagneglas kaotiskt utspridda på en mattbelagd matta, en kritritad 'NA'-text med blodstänk och ett hål i väggen, en brinnande bil sedd genom ett fönster, mannen utklädd till Kermit sittandes på ett kylskåp, samt en tv-skärm som växlar mellan statisk brus och ett parodiskt nyhetsinslag med orange textruta där det står 'Och som ni vet har Fabian supit bort'. Stilen är snabb, absurd och komisk för att illustrera en suddig, förvirrad minneslucka efter fest.","En ung man syns genomgående, både i talking-head-klipp och i de mer absurda scenerna (bland annat utklädd till Kermit).",en_person,"[""Testa dina vanor på alkoholprofilen.se""]",ja,ja,[],nej,negativt,9e-06,4.5e-05,0.000536,blandat,"[""effekter_av_alkohol"", ""fakta_upplysning"", ""personlig_berattelse""]",ja,ja,,ja
7215943779411414277,https://www.tiktok.com/@iqinitiativet/video/7215943779411414277,video,2023-03-29,45,,2500000,6207,151,1405,76,0.0031,,Hur påverkas vårt utseende av alkohol? Vad händer med huden när vi dricker? 🍺 @Dr. Tracy förklarar!  #rynkor #hudvård #beauty ,126,3,rynkor hudvård beauty,originalljud,ja,True,ja,thumbnails/7215943779411414277.jpg,45.680000,720x1280,staende,"Får man rynkor av alkohol? Är du någon som lider av eczem, acne, psoriasis, rosacea, då kan faktiskt alkohol försämra ditt tillstånd. Men för dig som inte lider av det här, din hud kan också påverkas av alkohol. Alkohol är ju vätskedrivande, det vill säga att vi blir mer uttorkade när vi dricker det. Och det här påverkar ju självklart också huden. Så förutom att huden kan bli uttorkad och tappa sitt lyster och fina linjer kan uppstå, så försämras även produktionen av kollagen när man dricker. Så kollagen är ett protein som finns i bland annat huden och som hjälper hålla den elastisk. Så ju mindre kollagen, desto mer slapp blir huden. Så kortfattat, ja, du kan få mer rynkor av alkohol. Goda nyheter dock! Minskar du ditt drickande så kommer det sig positiv skillnad efter bara några veckor. Och då vet ni!","Får man rynkor av alkohol? Är du någon som lider av eczem, acne, psoriasis, rosacea, då kan faktiskt alkohol försämra ditt tillstånd.",fraga,talking head,fakta,"Alkohol och hudens hälsa (rynkor, kollagen, uttorkning)",[],"Enkel talking-head video filmad inomhus i en hall/lägenhet, naturligt ljus, ingen grafisk overlay eller text i bild. Kameran är handhållen med lätt vinklade/skakiga vinklar mellan klippen.",En kvinna som pratar rakt i kameran,en_person,[],nej,nej,[],ja,ingen,3e-05,0.000562,0.002483,budskap,"[""effekter_av_alkohol"", ""minska_eller_avsta"", ""fakta_upplysning""]",ja,ja,,ja
7213653860555148549,https://www.tiktok.com/@iqinitiativet/video/7213653860555148549,video,2023-03-23,61,,8963,281,5,9,28,0.036,,Vad behöver kroppen efter en utekväll? 🕺🏻 Dr Tracy förklarar varför vi cravear pizza när vi är bakis och vad vi behöver få i oss för att må bättre. Hejdå bakfylla!   #bakis #pizza #fyp #fördig ,193,4,bakis pizza fyp fördig,originalljud,ja,True,ja,thumbnails/7213653860555148549.jpg,61.366667,444x760,staende,"Har ni också undrat varför en pizza kan smaka så mycket bättre morgonen efter en fylla? Så har man haft en kväll med festligheter så händer det ibland att man vaknar bakis. Och det här är främst orsakat av den rubbade vätskebalansen man kan få efter man har druckit. Och den rubbade saltbalansen som kommer med det. En annan orsak kan vara det låga blodsockret man kan få morgonen efter man har druckit några söta mixdrinkar kvällen innan som fått blodsockret att stiga. Det här är också ofta orsaken till att man har nedsatt energi och ork dagen efter man har druckit. Så, vad kan ju vara kroppen för att motverka det här? Snabba kohlydrater för att få upp blodsockret igen. Något saltigt för att återställa saltbalansen. Och en pizza fyller ju de kriterierna. Men visst har det också visat sig att frukostmat funkar bra? Som typ ägg eller yoghurt. Eller typ nötter och frön som innehåller kalsium och zink och det håller blodsockret ganska stabilt. Eller till och med gammal hederligt vatten och vätska i köttning för att återställa den rubbade vätska- och saltbalansen. Så. Det går ju inte att bli av med en bakfylla, men det finns goda råd man kan följa när man väl får. Och då vet ni.",Har ni också undrat varför en pizza kan smaka så mycket bättre morgonen efter en fylla?,fraga,talking head,fakta,Bakfylla och kost,[],"Enkel talking-head-video filmad inomhus i hemmiljö, ingen grafik eller text-overlay syns. Personen bär en svart tröja med röd IQ-logotyp.",En kvinna som pratar rakt in i kameran,en_person,[],nej,nej,[],ja,forebyggande,0.003124,0.001004,0.031351,budskap,"[""effekter_av_alkohol"", ""fakta_upplysning""]",ja,ja,,ja
7210464176785968390,https://www.tiktok.com/@iqinitiativet/video/7210464176785968390,video,2023-03-14,37,,2100000,1361,10,80,26,0.0007,,"Var planen att du skulle ta en öl men det slutade med att du gick hem flera öl senare?🥴 Här kommer några tips för att dricka smartare. Bestäm innan utekvällen hur mycket du vill dricka. Varva med alkoholfritt. Då dricker du mindre och minskar vätskebristen dagen efter. Försök också att runda av drickandet en stund innan du ska hem, så somnar du lättare. Var rädd om dig 🫶🏻 #fyp #bakis #fördig #tips ",401,4,fyp bakis fördig tips,originalljud,ja,True,ja,thumbnails/7210464176785968390.jpg,37.960000,1080x1920,staende,"Visslar Åh, goddag! Aa, tjena, kom in Oj, eh Okej, eh Nej, vänta, nu börjar det bli lite fullt här Nu får det vara klart Nej Nej Nej, nej Nej, men stopp, stopp, stopp, nej, nej, inte fler Nej, nej, nej Fan, vad hände igår alltså Åh, nej Nej, nej Nej, NEJ!","Visslar Åh, goddag!",humor,talking head,fakta,Tips för att dricka alkohol smartare och undvika bakis,[],"Videon växlar mellan en selfie-vy där en ung man med lockigt hår pratar direkt till kameran och en komisk sketch där samma person, iklädd olika outfits (kavaj och polotröja, solglasögon och skjorta, mönstrad skjorta med väst, helsvart outfit m.m.), upprepade gånger kommer gående/dansande genom en dörr i en lägenhetshall med ett piano, växter och en rund spegel i bakgrunden. Klippningen är snabb och skämtsam, som en 'grupp av honom själv' som blir fler och mer berusade för varje gång dörren öppnas, tills han till slut säger nej och stänger dörren.","En och samma man som spelar flera olika 'versioner' av sig själv i en komisk sketch, samt honom själv i selfie-läge som pratar till kameran.",en_person,"[""Bestäm innan utekvällen hur mycket du vill dricka."", ""Varva med alkoholfritt."", ""Försök att runda av drickandet en stund innan du ska hem."", ""Var rädd om dig.""]",ja,nej,[],nej,ingen,1.2e-05,3.8e-05,0.000648,budskap,"[""minska_eller_avsta"", ""fakta_upplysning""]",ja,ja,,ja
7209224811623533830,https://www.tiktok.com/@iqinitiativet/video/7209224811623533830,video,2023-03-11,12,,1426,15,0,2,12,0.0203,,"Betongkeps, skallebonkeller ha Herr Ågren på besök. O-kärt barn har många namn. Vi bad AI:n DALL E tolka bakfylla och detta blev resultatet. Känner du igen dig? Vaknade du imorse med ett dunkande huvud har vi tyvärr ingen mirakelkur vi kan bistå med? Våra enda tips är att gå ut, sova och dricka massa vatten. Ta hand om dig 🫶🏻.  #fyp #bakis #fördig ",350,3,fyp bakis fördig,Drink Jingle by apat720,ja,False,ja,thumbnails/7209224811623533830.jpg,12.000000,576x1024,staende,I'll never drink again And then I drink again I'll never drink again And then I drink again,I'll never drink again And then I drink again,humor,animerat,fakta,Bakfylla,"[""you you 'l morket hago?""]","En serie bilder som visar olika tolkningar av 'bakfylla': AI-genererade (DALL-E) illustrationer av trötta, uttröttade figurer (kvinna på soffa, rosa katt-figur i tecknad stil), ett klassiskt oljemålningsmotiv av en uttröttad man vid ett bord med ett glas dryck, ett foto av en trött man i badrock med handskriven text, samt ett foto av en riktig katt i rosa dräkt med ett litet glas framför sig. Bilderna är sammanfogade i ett karusellinlägg med skämtsam, absurd ton kring bakfyllekänslan.","Några av bilderna visar en person (kvinna, man), andra visar tecknade eller riktiga katter, ingen fysisk person filmad live.",en_person,"[""Ta hand om dig""]",ja,ja,[],ja,negativt,0.008415,0.001403,0.010519,lattsamt,[],ja,ja,,ja
7203445663437294853,https://www.tiktok.com/@iqinitiativet/video/7203445663437294853,video,2023-02-23,6,,627,9,0,0,11,0.0319,,"Tack för att ni gillar, vi blir så glada för varenda 👍🏻. Var rädd om dig. ❤️ #fyp #fördig #foryou ",98,3,fyp fördig foryou,original sound,ja,False,ja,thumbnails/7203445663437294853.jpg,6.800000,720x1280,staende,"Oh, oh, oh Esto es pa' que...","Oh, oh, oh Esto es pa' que...",humor,filmat,humor,Humoristiskt jämförelse-meme om följare,"[""Eu:"", ""Jag:"", ""ID do CapCut: 4926936534"", ""Ni som scrollar TikTok och 👍🏻 våra videos:""]","Klipp med reaktionsbilder från en pojke på en arena (filmad med telefon, textad 'Eu:'/'Jag:'), följt av en svart skärm med text, samt en kvinna som ligger i soffan och scrollar i telefonen med overlay-text. Klassisk meme-stil med jämförelse mellan två reaktioner.","En pojke i publiken på en arena i första klippen, samt en kvinna som ligger i soffan i de senare bilderna.",en_person,[],nej,nej,[],nej,ingen,0.017544,0.0,0.014354,lattsamt,[],ja,ja,,ja
7201155716097346821,https://www.tiktok.com/@iqinitiativet/video/7201155716097346821,video,2023-02-17,12,,4944,44,1,10,24,0.016,,#sammanfoga med @Cuttheactivist En hutt mot förkylning? Jättebra! Eller? Nyfiken? Läs mer om alkohol & immunförsvaret här: https://www.iq.se/forkylning #förkylning #huskur #fördig,179,4,sammanfoga förkylning huskur fördig,originalljud,ja,False,ja,thumbnails/7201155716097346821.jpg,12.066667,540x960,staende,Just because you have a case of sniffles doesn't mean you can't drink.,Just because you have a case of sniffles doesn't mean you can't drink.,pastaende,talking head,fakta,Alkohol och förkylning,"[""just because you have a case of the sniffles"", ""doesn't mean you can't drink""]","Videon är en 'sammanfoga' (duet/stitch) mellan två klipp. Överst syns en man insvept i en vit filt/morgonrock som ser sjuk och hängig ut, dricker ur ett litet glas med gulaktig dryck (troligen varm toddy/hemmagjord huskur). Underst syns ett klipp av en annan man (från originalvideon @Cuttheactivist) i retrostil träningsjacka och keps med texten 'Happy Dad' som håller upp två burkar och pratar med ironisk ton, med engelsk undertext inbränd i bild.","Två olika män i separata klipp, ingen samtidigt i bild.",en_person,"[""Läs mer om alkohol & immunförsvaret här: https://www.iq.se/forkylning""]",ja,ja,"[""Happy Dad""]",ja,forebyggande,0.004854,0.002023,0.0089,budskap,"[""fakta_upplysning"", ""effekter_av_alkohol""]",ja,ja,,ja
7198595462402706694,https://www.tiktok.com/@iqinitiativet/video/7198595462402706694,video,2023-02-10,22,,3952,58,0,2,13,0.0185,,Det är inte lätt men det funkar.  Är du orolig för någons alkoholvanor? På alkoholsnacket.se hittar du tips och råd på hur du tar snacket. Lycka till 🙌🏻🌟 Video: @Vivi Wallin 🙏🌸 #fyp #fördig #alcohol ,199,3,fyp fördig alcohol,originalljud,ja,False,ja,thumbnails/7198595462402706694.jpg,22.333333,576x1024,staende,"Älskling, jag har känt att det blir så mycket de senaste helgerna. Själv är det bara du och jag. Vi hyr en film och jag fixar ett ekopter. Ja, men det är ju det som är problemet. Jag lovar, ingen fantasyfilm. Du får bestämma. Det är ju inte det. Det är ju vad vi får i oss. Har du också tänkt på det? Nej, nu är det slut på godsaker. Nu äter vi mer vanlig mat.","Älskling, jag har känt att det blir så mycket de senaste helgerna.",pastaende,sketch,fakta,Att prata om alkoholvanor i familjen,"[""Nästa helg är det bara du och jag."", ""Det är ju det som är problemet!"", ""Jag lovar ingen fantasy, du får bestämma!"", ""Det är ju inte det…"", ""Har du också tänkt på det?"", ""Nu äter vi mer vanlig mat.""]","Ett hemma-scenario filmat i kök och matsal, klippt mellan två personer i dialog. Ingen extra grafik eller effekter, endast inbrända undertexter i vitt på svart bakgrund som visar dialogen. Naturligt hemmiljö-ljus, vardaglig stil typisk för TikTok-sketch.","En man med hatt och löst skägg (utklädnad) och en kvinna, som spelar ett par i en hemmiljö.",flera_personer,"[""Är du orolig för någons alkoholvanor? På alkoholsnacket.se hittar du tips och råd på hur du tar snacket.""]",ja,nej,[],nej,ingen,0.003289,0.000506,0.014676,budskap,"[""stotta_narstaende"", ""personlig_berattelse""]",ja,ja,,ja
7198231561861336326,https://www.tiktok.com/@iqinitiativet/video/7198231561861336326,video,2023-02-09,6,,2995,51,0,2,11,0.0214,,Det är inte lätt när det är svårt 🤪#dancingdogs #officelife #officehumor ,73,3,dancingdogs officelife officehumor,originalljud,ja,False,ja,thumbnails/7198231561861336326.jpg,6.400000,576x1024,staende,Outromusik,Outromusik,humor,filmat,humor,Kontorshumor med AR-filter,"[""Jag och min chef som försöker komma på idéer till TikTok 🤪""]","Videon är filmad i ett kontorskorridor och två personer har fått ett AR-filter applicerat som förvandlar dem till dansande hundliknande figurer med stora huvuden. De dansar/hoppar synkroniserat nedför korridoren till musik, med textöverlägg i vitt med svart kant högst upp i bild.","Två personer, avbildade med AR-djurfilter (hundliknande figurer) som dansar i en kontorsmiljö",flera_personer,[],nej,nej,[],nej,ingen,0.003673,0.000668,0.017028,lattsamt,[],ja,ja,,ja
7192891951325170949,https://www.tiktok.com/@iqinitiativet/video/7192891951325170949,video,2023-01-26,25,,4660,97,2,2,7,0.0232,,"Att ta snacket om en polares alkoholvanor är inte lätt, & det är inte alltid du får den reaktionen du vill ha 🥶. Men många som söker hjälp gör det efter ett samtal med sina närmaste. Få tips och råd på alkoholsnacket.se. Ditt samtal gör skillnad! Lycka till & ta hand om dig!🤞 Video: @Fanny Klefelt ⭐️ #fyp #alkohol #foryou ",324,3,fyp alkohol foryou,originalljud,ja,False,ja,thumbnails/7192891951325170949.jpg,25.700000,1080x1920,staende,"Du hade mer att prata om, fortsätt berätta hur mycket jag suger, eller har du kollat på dig själv också? Jag har inga problem med att ta emot feedback, men det är klart att det blir lite hetsigt när du... Absolut, jag är den sämsta personen i hela världen, uppenbarligen, alla hatar mig och tack för att du sa det till mig, tack, verkligen, för att du spottade mig i ansiktet Då säger vi så och sen kan du helt enkelt dra åt helvete va?","Du hade mer att prata om, fortsätt berätta hur mycket jag suger, eller har du kollat på dig själv också?",pastaende,talking head,dramatiserat,Att prata med en vän om dennes alkoholvanor,"[""POV: du ger mig lite konstruktiv kritik""]","Enkelt selfie-videoklipp filmat inomhus i ett vardagsrum/soffa, med vit textoverlay högst upp i bild. Ingen ytterligare grafik eller klippeffekter, naturligt ljus, personen pratar rakt in i kameran med gester.","En kvinna, ung vuxen, syns genomgående i bild",en_person,"[""Få tips och råd på alkoholsnacket.se"", ""Ditt samtal gör skillnad""]",ja,nej,[],nej,ingen,0.001502,0.000429,0.020815,budskap,"[""stotta_narstaende"", ""personlig_berattelse""]",ja,ja,,ja
7192283843351579909,https://www.tiktok.com/@iqinitiativet/video/7192283843351579909,video,2023-01-24,20,,325,20,0,0,4,0.0738,,Är du orolig över en kompis alkoholvanor efter helgens bravader?  Få tips och stöd på på hur du tar snacket via alkoholsnacket.se Det är jobbigt men det gör skillnad ❤️ #fyp #alkohol #alkoholsnacket ,199,3,fyp alkohol alkoholsnacket,Pieces (Solo Piano Version),nej,False,ja,thumbnails/7192283843351579909.jpg,20.887554,576x576,staende,Välkommen tillbaka!,Välkommen tillbaka!,pastaende,skärmavbildning,fakta,oro för väns alkoholvanor,"[""Hej! Ja verkligen så mysigt! Absolut, ska leta upp det!"", ""Du. Det är säkert inget men jag är lite orolig över Maria. Det känns som hon dricker lite väl mycket och ofta..."", ""Levererat"", ""Vad menar du?"", ""Men märkte inte du också i fredags, att hon typ hällde i sig vinet??"", ""Men det var ju ett gott vin! Haha 😬"", ""Jo, men hon dricker alltid flera glas när vi träffas"", ""Oj, okej... 🤔 Du träffar henne oftare än mig så.."", ""Jag vet inte hur hon kommer""]","Skärmdumpar av en simulerad SMS/iMessage-konversation med kontakten 'Anna'. Blå pratbubblor för avsändaren, grå/vita för mottagaren. Telefonens gränssnitt syns högst upp med tillbaka-knapp och videosamtalsikon. Ingen film, endast stillbilder av chatten som byts i sekvens.","Inga fysiska personer syns, endast textmeddelanden i en chattkonversation.",ingen,"[""Få tips och stöd via alkoholsnacket.se""]",ja,nej,[],nej,ingen,0.012308,0.0,0.061538,budskap,"[""stotta_narstaende"", ""personlig_berattelse""]",ja,ja,,ja
7190795878850972934,https://www.tiktok.com/@iqinitiativet/video/7190795878850972934,video,2023-01-20,112,,3669,113,0,8,12,0.0362,,"DET KAN BLI LITE JOBBIGT. MEN DET FUNKAR.  Är du orolig för att någon du bryr dig om dricker för mycket? Att ta upp det kan kännas svårt och samtalet bli lite jobbigt - även om det är med den du känner allra bäst. Därför finns alkoholsnacket.se, med tips som kan göra det lite lättare.  Var rädd om dig och lycka till! ❤️ All cred till William Forslund. #fyp #alkohol #alkoholsnacket ",384,3,fyp alkohol alkoholsnacket,originalljud,ja,False,ja,thumbnails/7190795878850972934.jpg,112.880000,576x1024,staende,"Okej, okej, okej, okej, okej, okej! Tja man, du, nej, fan det går inte. Tja, tja, tjena! Tja på dig! Du, jag, en grej, jag tänkte säga... Du, en grej, on top of mind sådär, så har jag en liten grej som jag... Jag... Du, hörru... Du... Det handlar ju, alltså egentligen handlar det faktiskt ingenting. Eller jo, det handlar faktiskt väldigt mycket just om dig. Men... Men... I want to tell you something. Nej, det går inte. Du, ibland när du dricker, då tycker jag att du blir... Du kan bete dig på ett sätt som oroar mig. Och det vill jag ta upp med dig. Mm, sådant sånt. Ja, bra, det kanske du har. Alltså, ni måste pusha, annars kommer jag aldrig ta det här, fattar ni det? Kom igen nu! Tja! Du... Vad gör du för något? Ser du grej? Kom igen nu! Nice, nice, nice. Jo, jag har tänkt på en grej, och... Okej. Vad för något? Lite såhär... Vad? Jo, men jag tänkte fråga dig en grej, och egentligen vad det handlar om. Vad är det för något? Vad håller du på med? Nej, men det... Hur har du tänkt att fira jul, liksom? Va? Nej. Är inte det jättekonstigt? Nej, det är väl lite konstigt? Nej, jag vet. Det var bara såhär... Top of mind. Jag ska inte störa. Ha det bra, alla. Ha det fint! Ja, ja, ha det bra. Kom igen nu, grabbar. Ni måste pusha. Alltså, jag lovar, vi kommer torska där. Välkomna! Välkomna! Välkomna! Välkomna! Välkomna! Välkomna! Välkomna! Välkomna! Välkomna!","Okej, okej, okej, okej, okej, okej!",ovrigt,sketch,POV,Att prata med en vän om dennes alkoholvanor,"[""Pov: Du ska ta snacket...""]","Enkel skärminspelning/klipp i en toalettmiljö (allmän toalett med handdukstorkar/torkskåp i bakgrunden). Vit textruta högst upp till vänster med texten 'Pov: Du ska ta snacket...' som ligger kvar genom hela klippet. Bilden är beskuren till en mindre rektangel i mitten av skärmen med svarta fält upptill och nedtill. Handhållen känsla, klipp mellan olika försök att inleda samtalet, ingen tydlig gradering eller logga syns.","Två unga män, en i förgrunden (ryggen till/profil) och en i mitten som pratar, i en offentlig toalettmiljö.",flera_personer,"[""alkoholsnacket.se""]",ja,nej,[],nej,forebyggande,0.003271,0.00218,0.030799,blandat,"[""stotta_narstaende"", ""personlig_berattelse""]",ja,ja,Jul,ja
7644682409920957719,https://www.tiktok.com/@iqinitiativet/video/7644682409920957719,video,2026-05-27,515,,973800,227,2,14,21,0.0003,,"När är festen egentligen som roligast? Varför dricker man alkohol? Och vad händer när man försöker dricka lite mindre? I Taxi Tales följer vi @George Chaho och @Frank-Adam i taxin hem efter en utekväll, där kvällens snack fortsätter.",233,0,,originalljud,ja,True,ja,thumbnails/7644682409920957719.jpg,515.115115,1920x1080,liggande,,,ovrigt,talking head,POV,Alkohol och nattliv – eftersnack i taxin efter en utekväll,"[""TaxiTales"", ""Festen, fyllan och eftersnacket"", ""Snabbt & gott!"", ""...GERS""]","Snabbklippt, suddig actionkamera-liknande film (fisheye-lins) från en utekväll: person som pratar i telefon, gula neonliknande titlar ('TaxiTales') som tonar in över rörelseoskärpa, ljusstrimmor från trafik/nattmiljö, klipp mellan gatuscener, en snabbmatsbutik med neonskyltar och en pub med ölkranar i bakgrunden. Ingen berättarröst, bara musik/ambientljud antas ligga under.","Två unga män (en blond kortklippt man och en mörkhårig skäggig man) syns växelvis i olika miljöer: på gatan, i en snabbmatsbutik och i en pub.",flera_personer,[],nej,ja,[],nej,fest,2.2e-05,1.4e-05,0.000233,blandat,"[""effekter_av_alkohol"", ""minska_eller_avsta"", ""personlig_berattelse""]",ja,ja,,ja
